lower tier team,higher tier team,lower tier,higher tier,timeB,low_score,high_score,time_sec,oddsB lower tier,oddsB higher tier
New Orleans Pelicans,Utah Jazz,2,6,13,5,-5,780,1.349163935,0.558764548
New Orleans Pelicans,Utah Jazz,2,6,14,5,-5,840,1.355804941,0.555854295
New Orleans Pelicans,Utah Jazz,2,6,15,5,-5,900,1.362483602,0.552954889
New Orleans Pelicans,Utah Jazz,2,6,16,5,-5,960,1.369200238,0.55006627
New Orleans Pelicans,Utah Jazz,2,6,17,5,-5,1020,1.375955174,0.547188376
New Orleans Pelicans,Utah Jazz,2,6,18,5,-5,1080,1.382748739,0.544321149
New Orleans Pelicans,Utah Jazz,2,6,19,5,-5,1140,1.389581265,0.54146453
New Orleans Pelicans,Utah Jazz,2,6,20,5,-5,1200,1.396453088,0.538618459
New Orleans Pelicans,Utah Jazz,2,6,21,5,-5,1260,1.403364549,0.535782878
New Orleans Pelicans,Utah Jazz,2,6,22,5,-5,1320,1.41031599,0.53295773
New Orleans Pelicans,Utah Jazz,2,6,23,5,-5,1380,1.417307761,0.530142957
New Orleans Pelicans,Utah Jazz,2,6,24,5,-5,1440,1.424340213,0.527338501
New Orleans Pelicans,Utah Jazz,2,6,25,5,-5,1500,1.431413702,0.524544307
New Orleans Pelicans,Utah Jazz,2,6,26,5,-5,1560,1.438528588,0.521760318
New Orleans Pelicans,Utah Jazz,2,6,27,5,-5,1620,1.445685236,0.518986478
New Orleans Pelicans,Utah Jazz,2,6,28,5,-5,1680,1.452884014,0.516222731
New Orleans Pelicans,Utah Jazz,2,6,29,5,-5,1740,1.460125297,0.513469024
New Orleans Pelicans,Utah Jazz,2,6,30,5,-5,1800,1.467409461,0.510725301
New Orleans Pelicans,Utah Jazz,2,6,31,5,-5,1860,1.474736888,0.507991508
New Orleans Pelicans,Utah Jazz,2,6,32,5,-5,1920,1.482107965,0.505267591
New Orleans Pelicans,Utah Jazz,2,6,33,5,-5,1980,1.489523083,0.502553497
New Orleans Pelicans,Utah Jazz,2,6,34,5,-5,2040,1.496982638,0.499849172
New Orleans Pelicans,Utah Jazz,2,6,35,5,-5,2100,1.504487031,0.497154565
New Orleans Pelicans,Utah Jazz,2,6,36,5,-5,2160,1.512036666,0.494469623
New Orleans Pelicans,Utah Jazz,2,6,37,5,-5,2220,1.519631956,0.491794293
New Orleans Pelicans,Utah Jazz,2,6,38,5,-5,2280,1.527273314,0.489128525
New Orleans Pelicans,Utah Jazz,2,6,39,5,-5,2340,1.534961162,0.486472267
New Orleans Pelicans,Utah Jazz,2,6,40,5,-5,2400,1.542695924,0.483825469
New Orleans Pelicans,Utah Jazz,2,6,41,5,-5,2460,1.550478032,0.481188079
New Orleans Pelicans,Utah Jazz,2,6,42,5,-5,2520,1.558307922,0.478560049
New Orleans Pelicans,Utah Jazz,2,6,43,5,-5,2580,1.566186035,0.475941327
New Orleans Pelicans,Utah Jazz,2,6,44,5,-5,2640,1.574112818,0.473331866
New Orleans Pelicans,Utah Jazz,2,6,45,5,-5,2700,1.582088723,0.470731615
New Orleans Pelicans,Utah Jazz,2,6,46,5,-5,2760,1.590114209,0.468140526
New Orleans Pelicans,Utah Jazz,2,6,47,5,-5,2820,1.598189739,0.465558551
New Orleans Pelicans,Utah Jazz,2,6,48,5,-5,2880,1.606315782,0.462985641
New Orleans Pelicans,Utah Jazz,2,6,6,6,-6,360,1.234769902,0.614117178
New Orleans Pelicans,Utah Jazz,2,6,7,6,-6,420,1.240779053,0.610996773
New Orleans Pelicans,Utah Jazz,2,6,8,6,-6,480,1.246820607,0.607888409
New Orleans Pelicans,Utah Jazz,2,6,9,6,-6,540,1.252894828,0.604792017
New Orleans Pelicans,Utah Jazz,2,6,10,6,-6,600,1.259001981,0.601707528
New Orleans Pelicans,Utah Jazz,2,6,11,6,-6,660,1.265142334,0.598634874
New Orleans Pelicans,Utah Jazz,2,6,12,6,-6,720,1.271316159,0.595573985
New Orleans Pelicans,Utah Jazz,2,6,13,6,-6,780,1.277523731,0.592524796
New Orleans Pelicans,Utah Jazz,2,6,14,6,-6,840,1.283765326,0.589487239
New Orleans Pelicans,Utah Jazz,2,6,15,6,-6,900,1.290041227,0.586461247
New Orleans Pelicans,Utah Jazz,2,6,16,6,-6,960,1.296351715,0.583446754
New Orleans Pelicans,Utah Jazz,2,6,17,6,-6,1020,1.302697077,0.580443696
New Orleans Pelicans,Utah Jazz,2,6,18,6,-6,1080,1.309077605,0.577452007
New Orleans Pelicans,Utah Jazz,2,6,19,6,-6,1140,1.31549359,0.574471623
New Orleans Pelicans,Utah Jazz,2,6,20,6,-6,1200,1.32194533,0.57150248
New Orleans Pelicans,Utah Jazz,2,6,21,6,-6,1260,1.328433123,0.568544514
New Orleans Pelicans,Utah Jazz,2,6,22,6,-6,1320,1.334957273,0.565597663
New Orleans Pelicans,Utah Jazz,2,6,23,6,-6,1380,1.341518087,0.562661863
New Orleans Pelicans,Utah Jazz,2,6,24,6,-6,1440,1.348115874,0.559737053
New Orleans Pelicans,Utah Jazz,2,6,25,6,-6,1500,1.354750947,0.556823171
New Orleans Pelicans,Utah Jazz,2,6,26,6,-6,1560,1.361423625,0.553920156
New Orleans Pelicans,Utah Jazz,2,6,27,6,-6,1620,1.368134227,0.551027948
New Orleans Pelicans,Utah Jazz,2,6,28,6,-6,1680,1.374883077,0.548146486
New Orleans Pelicans,Utah Jazz,2,6,29,6,-6,1740,1.381670504,0.54527571
New Orleans Pelicans,Utah Jazz,2,6,30,6,-6,1800,1.388496839,0.542415561
New Orleans Pelicans,Utah Jazz,2,6,31,6,-6,1860,1.395362417,0.539565981
New Orleans Pelicans,Utah Jazz,2,6,32,6,-6,1920,1.402267579,0.53672691
New Orleans Pelicans,Utah Jazz,2,6,33,6,-6,1980,1.409212667,0.53389829
New Orleans Pelicans,Utah Jazz,2,6,34,6,-6,2040,1.416198029,0.531080065
New Orleans Pelicans,Utah Jazz,2,6,35,6,-6,2100,1.423224016,0.528272177
New Orleans Pelicans,Utah Jazz,2,6,36,6,-6,2160,1.430290983,0.525474568
New Orleans Pelicans,Utah Jazz,2,6,37,6,-6,2220,1.437399291,0.522687184
New Orleans Pelicans,Utah Jazz,2,6,38,6,-6,2280,1.444549302,0.519909967
New Orleans Pelicans,Utah Jazz,2,6,39,6,-6,2340,1.451741385,0.517142862
New Orleans Pelicans,Utah Jazz,2,6,40,6,-6,2400,1.458975913,0.514385814
New Orleans Pelicans,Utah Jazz,2,6,41,6,-6,2460,1.466253262,0.511638769
New Orleans Pelicans,Utah Jazz,2,6,42,6,-6,2520,1.473573813,0.508901672
New Orleans Pelicans,Utah Jazz,2,6,43,6,-6,2580,1.480937953,0.506174469
New Orleans Pelicans,Utah Jazz,2,6,44,6,-6,2640,1.488346072,0.503457107
New Orleans Pelicans,Utah Jazz,2,6,45,6,-6,2700,1.495798564,0.500749532
New Orleans Pelicans,Utah Jazz,2,6,46,6,-6,2760,1.503295831,0.498051691
New Orleans Pelicans,Utah Jazz,2,6,47,6,-6,2820,1.510838276,0.495363533
New Orleans Pelicans,Utah Jazz,2,6,48,6,-6,2880,1.518426309,0.492685005
New Orleans Pelicans,Utah Jazz,2,6,6,7,-7,360,1.169840529,0.650345553
New Orleans Pelicans,Utah Jazz,2,6,7,7,-7,420,1.175505129,0.647083644
New Orleans Pelicans,Utah Jazz,2,6,8,7,-7,480,1.181199381,0.643834604
New Orleans Pelicans,Utah Jazz,2,6,9,7,-7,540,1.186923521,0.640598358
New Orleans Pelicans,Utah Jazz,2,6,10,7,-7,600,1.192677783,0.637374828
New Orleans Pelicans,Utah Jazz,2,6,11,7,-7,660,1.198462406,0.634163942
New Orleans Pelicans,Utah Jazz,2,6,12,7,-7,720,1.204277632,0.630965623
New Orleans Pelicans,Utah Jazz,2,6,13,7,-7,780,1.210123704,0.6277798
New Orleans Pelicans,Utah Jazz,2,6,14,7,-7,840,1.216000867,0.624606398
New Orleans Pelicans,Utah Jazz,2,6,15,7,-7,900,1.221909371,0.621445345
New Orleans Pelicans,Utah Jazz,2,6,16,7,-7,960,1.227849466,0.61829657
New Orleans Pelicans,Utah Jazz,2,6,17,7,-7,1020,1.233821408,0.615160001
New Orleans Pelicans,Utah Jazz,2,6,18,7,-7,1080,1.239825452,0.612035566
New Orleans Pelicans,Utah Jazz,2,6,19,7,-7,1140,1.245861858,0.608923197
New Orleans Pelicans,Utah Jazz,2,6,20,7,-7,1200,1.251930889,0.605822822
New Orleans Pelicans,Utah Jazz,2,6,21,7,-7,1260,1.258032809,0.602734373
New Orleans Pelicans,Utah Jazz,2,6,22,7,-7,1320,1.264167888,0.599657781
New Orleans Pelicans,Utah Jazz,2,6,23,7,-7,1380,1.270336395,0.596592978
New Orleans Pelicans,Utah Jazz,2,6,24,7,-7,1440,1.276538605,0.593539897
New Orleans Pelicans,Utah Jazz,2,6,25,7,-7,1500,1.282774795,0.590498469
New Orleans Pelicans,Utah Jazz,2,6,26,7,-7,1560,1.289045245,0.58746863
New Orleans Pelicans,Utah Jazz,2,6,27,7,-7,1620,1.295350238,0.584450311
New Orleans Pelicans,Utah Jazz,2,6,28,7,-7,1680,1.301690059,0.581443449
New Orleans Pelicans,Utah Jazz,2,6,29,7,-7,1740,1.308065,0.578447978
New Orleans Pelicans,Utah Jazz,2,6,30,7,-7,1800,1.314475351,0.575463832
New Orleans Pelicans,Utah Jazz,2,6,31,7,-7,1860,1.32092141,0.572490949
New Orleans Pelicans,Utah Jazz,2,6,32,7,-7,1920,1.327403474,0.569529265
New Orleans Pelicans,Utah Jazz,2,6,33,7,-7,1980,1.333921848,0.566578715
New Orleans Pelicans,Utah Jazz,2,6,34,7,-7,2040,1.340476836,0.563639239
New Orleans Pelicans,Utah Jazz,2,6,35,7,-7,2100,1.347068748,0.560710772
New Orleans Pelicans,Utah Jazz,2,6,36,7,-7,2160,1.353697897,0.557793255
New Orleans Pelicans,Utah Jazz,2,6,37,7,-7,2220,1.360364599,0.554886624
New Orleans Pelicans,Utah Jazz,2,6,38,7,-7,2280,1.367069175,0.551990821
New Orleans Pelicans,Utah Jazz,2,6,39,7,-7,2340,1.373811947,0.549105783
New Orleans Pelicans,Utah Jazz,2,6,40,7,-7,2400,1.380593244,0.546231452
New Orleans Pelicans,Utah Jazz,2,6,41,7,-7,2460,1.387413396,0.543367767
New Orleans Pelicans,Utah Jazz,2,6,42,7,-7,2520,1.394272739,0.54051467
New Orleans Pelicans,Utah Jazz,2,6,43,7,-7,2580,1.40117161,0.537672103
New Orleans Pelicans,Utah Jazz,2,6,44,7,-7,2640,1.408110354,0.534840006
New Orleans Pelicans,Utah Jazz,2,6,45,7,-7,2700,1.415089316,0.532018322
New Orleans Pelicans,Utah Jazz,2,6,46,7,-7,2760,1.422108847,0.529206994
New Orleans Pelicans,Utah Jazz,2,6,47,7,-7,2820,1.429169302,0.526405966
New Orleans Pelicans,Utah Jazz,2,6,48,7,-7,2880,1.436271039,0.523615179
New Orleans Pelicans,Utah Jazz,2,6,6,8,-8,360,1.10857757,0.688237537
New Orleans Pelicans,Utah Jazz,2,6,7,8,-8,420,1.113926423,0.684824277
New Orleans Pelicans,Utah Jazz,2,6,8,8,-8,480,1.119302482,0.68142479
New Orleans Pelicans,Utah Jazz,2,6,9,8,-8,540,1.124705956,0.678038995
New Orleans Pelicans,Utah Jazz,2,6,10,8,-8,600,1.130137054,0.674666807
New Orleans Pelicans,Utah Jazz,2,6,11,8,-8,660,1.135595988,0.671308146
New Orleans Pelicans,Utah Jazz,2,6,12,8,-8,720,1.141082974,0.66796293
New Orleans Pelicans,Utah Jazz,2,6,13,8,-8,780,1.146598228,0.664631078
New Orleans Pelicans,Utah Jazz,2,6,14,8,-8,840,1.152141969,0.661312512
New Orleans Pelicans,Utah Jazz,2,6,15,8,-8,900,1.157714418,0.65800715
New Orleans Pelicans,Utah Jazz,2,6,16,8,-8,960,1.1633158,0.654714915
New Orleans Pelicans,Utah Jazz,2,6,17,8,-8,1020,1.168946339,0.651435729
New Orleans Pelicans,Utah Jazz,2,6,18,8,-8,1080,1.174606264,0.648169513
New Orleans Pelicans,Utah Jazz,2,6,19,8,-8,1140,1.180295806,0.644916192
New Orleans Pelicans,Utah Jazz,2,6,20,8,-8,1200,1.186015197,0.64167569
New Orleans Pelicans,Utah Jazz,2,6,21,8,-8,1260,1.191764674,0.63844793
New Orleans Pelicans,Utah Jazz,2,6,22,8,-8,1320,1.197544475,0.635232837
New Orleans Pelicans,Utah Jazz,2,6,23,8,-8,1380,1.203354839,0.632030337
New Orleans Pelicans,Utah Jazz,2,6,24,8,-8,1440,1.20919601,0.628840357
New Orleans Pelicans,Utah Jazz,2,6,25,8,-8,1500,1.215068234,0.625662823
New Orleans Pelicans,Utah Jazz,2,6,26,8,-8,1560,1.220971759,0.622497662
New Orleans Pelicans,Utah Jazz,2,6,27,8,-8,1620,1.226906836,0.619344802
New Orleans Pelicans,Utah Jazz,2,6,28,8,-8,1680,1.232873718,0.616204172
New Orleans Pelicans,Utah Jazz,2,6,29,8,-8,1740,1.238872662,0.6130757
New Orleans Pelicans,Utah Jazz,2,6,30,8,-8,1800,1.244903927,0.609959317
New Orleans Pelicans,Utah Jazz,2,6,31,8,-8,1860,1.250967774,0.606854952
New Orleans Pelicans,Utah Jazz,2,6,32,8,-8,1920,1.25706447,0.603762535
New Orleans Pelicans,Utah Jazz,2,6,33,8,-8,1980,1.26319428,0.600681998
New Orleans Pelicans,Utah Jazz,2,6,34,8,-8,2040,1.269357476,0.597613273
New Orleans Pelicans,Utah Jazz,2,6,35,8,-8,2100,1.275554332,0.594556292
New Orleans Pelicans,Utah Jazz,2,6,36,8,-8,2160,1.281785123,0.591510988
New Orleans Pelicans,Utah Jazz,2,6,37,8,-8,2220,1.288050129,0.588477293
New Orleans Pelicans,Utah Jazz,2,6,38,8,-8,2280,1.294349634,0.585455141
New Orleans Pelicans,Utah Jazz,2,6,39,8,-8,2340,1.300683922,0.582444468
New Orleans Pelicans,Utah Jazz,2,6,40,8,-8,2400,1.307053282,0.579445207
New Orleans Pelicans,Utah Jazz,2,6,41,8,-8,2460,1.313458007,0.576457293
New Orleans Pelicans,Utah Jazz,2,6,42,8,-8,2520,1.319898392,0.573480663
New Orleans Pelicans,Utah Jazz,2,6,43,8,-8,2580,1.326374736,0.570515253
New Orleans Pelicans,Utah Jazz,2,6,44,8,-8,2640,1.33288734,0.567560998
New Orleans Pelicans,Utah Jazz,2,6,45,8,-8,2700,1.33943651,0.564617838
New Orleans Pelicans,Utah Jazz,2,6,46,8,-8,2760,1.346022555,0.561685708
New Orleans Pelicans,Utah Jazz,2,6,47,8,-8,2820,1.352645787,0.558764548
New Orleans Pelicans,Utah Jazz,2,6,48,8,-8,2880,1.359306522,0.555854295
New Orleans Pelicans,Utah Jazz,2,6,6,9,-9,360,1.050678999,0.727910413
New Orleans Pelicans,Utah Jazz,2,6,7,9,-9,420,1.055737789,0.724335017
New Orleans Pelicans,Utah Jazz,2,6,8,9,-9,480,1.060821599,0.720774387
New Orleans Pelicans,Utah Jazz,2,6,9,9,-9,540,1.065930617,0.717228432
New Orleans Pelicans,Utah Jazz,2,6,10,9,-9,600,1.071065029,0.713697061
New Orleans Pelicans,Utah Jazz,2,6,11,9,-9,660,1.076225025,0.710180184
New Orleans Pelicans,Utah Jazz,2,6,12,9,-9,720,1.081410798,0.706677712
New Orleans Pelicans,Utah Jazz,2,6,13,9,-9,780,1.08662254,0.703189557
New Orleans Pelicans,Utah Jazz,2,6,14,9,-9,840,1.091860448,0.699715632
New Orleans Pelicans,Utah Jazz,2,6,15,9,-9,900,1.097124719,0.696255849
New Orleans Pelicans,Utah Jazz,2,6,16,9,-9,960,1.102415552,0.692810122
New Orleans Pelicans,Utah Jazz,2,6,17,9,-9,1020,1.107733149,0.689378366
New Orleans Pelicans,Utah Jazz,2,6,18,9,-9,1080,1.113077714,0.685960495
New Orleans Pelicans,Utah Jazz,2,6,19,9,-9,1140,1.118449452,0.682556427
New Orleans Pelicans,Utah Jazz,2,6,20,9,-9,1200,1.123848571,0.679166077
New Orleans Pelicans,Utah Jazz,2,6,21,9,-9,1260,1.129275281,0.675789363
New Orleans Pelicans,Utah Jazz,2,6,22,9,-9,1320,1.134729793,0.672426202
New Orleans Pelicans,Utah Jazz,2,6,23,9,-9,1380,1.140212323,0.669076513
New Orleans Pelicans,Utah Jazz,2,6,24,9,-9,1440,1.145723087,0.665740216
New Orleans Pelicans,Utah Jazz,2,6,25,9,-9,1500,1.151262303,0.662417229
New Orleans Pelicans,Utah Jazz,2,6,26,9,-9,1560,1.156830192,0.659107475
New Orleans Pelicans,Utah Jazz,2,6,27,9,-9,1620,1.162426977,0.655810873
New Orleans Pelicans,Utah Jazz,2,6,28,9,-9,1680,1.168052884,0.652527346
New Orleans Pelicans,Utah Jazz,2,6,29,9,-9,1740,1.173708142,0.649256815
New Orleans Pelicans,Utah Jazz,2,6,30,9,-9,1800,1.179392979,0.645999205
New Orleans Pelicans,Utah Jazz,2,6,31,9,-9,1860,1.185107628,0.642754438
New Orleans Pelicans,Utah Jazz,2,6,32,9,-9,1920,1.190852326,0.639522438
New Orleans Pelicans,Utah Jazz,2,6,33,9,-9,1980,1.19662731,0.636303132
New Orleans Pelicans,Utah Jazz,2,6,34,9,-9,2040,1.202432818,0.633096443
New Orleans Pelicans,Utah Jazz,2,6,35,9,-9,2100,1.208269096,0.629902297
New Orleans Pelicans,Utah Jazz,2,6,36,9,-9,2160,1.214136386,0.626720623
New Orleans Pelicans,Utah Jazz,2,6,37,9,-9,2220,1.220034938,0.623551345
New Orleans Pelicans,Utah Jazz,2,6,38,9,-9,2280,1.225965003,0.620394393
New Orleans Pelicans,Utah Jazz,2,6,39,9,-9,2340,1.231926832,0.617249694
New Orleans Pelicans,Utah Jazz,2,6,40,9,-9,2400,1.237920682,0.614117178
New Orleans Pelicans,Utah Jazz,2,6,41,9,-9,2460,1.243946812,0.610996773
New Orleans Pelicans,Utah Jazz,2,6,42,9,-9,2520,1.250005483,0.607888409
New Orleans Pelicans,Utah Jazz,2,6,43,9,-9,2580,1.25609696,0.604792017
New Orleans Pelicans,Utah Jazz,2,6,44,9,-9,2640,1.262221509,0.601707528
New Orleans Pelicans,Utah Jazz,2,6,45,9,-9,2700,1.268379401,0.598634874
New Orleans Pelicans,Utah Jazz,2,6,46,9,-9,2760,1.274570909,0.595573985
New Orleans Pelicans,Utah Jazz,2,6,47,9,-9,2820,1.280796308,0.592524796
New Orleans Pelicans,Utah Jazz,2,6,48,9,-9,2880,1.287055879,0.589487239
New Orleans Pelicans,Utah Jazz,2,6,6,10,-10,360,0.99587508,0.769492752
New Orleans Pelicans,Utah Jazz,2,6,7,10,-10,420,1.000666777,0.765743388
New Orleans Pelicans,Utah Jazz,2,6,8,10,-10,480,1.005481537,0.762009879
New Orleans Pelicans,Utah Jazz,2,6,9,10,-10,540,1.010319528,0.758292125
New Orleans Pelicans,Utah Jazz,2,6,10,10,-10,600,1.015180917,0.754590027
New Orleans Pelicans,Utah Jazz,2,6,11,10,-10,660,1.020065875,0.750903486
New Orleans Pelicans,Utah Jazz,2,6,12,10,-10,720,1.024974573,0.747232404
New Orleans Pelicans,Utah Jazz,2,6,13,10,-10,780,1.029907185,0.743576683
New Orleans Pelicans,Utah Jazz,2,6,14,10,-10,840,1.034863887,0.739936228
New Orleans Pelicans,Utah Jazz,2,6,15,10,-10,900,1.039844855,0.736310944
New Orleans Pelicans,Utah Jazz,2,6,16,10,-10,960,1.044850268,0.732700735
New Orleans Pelicans,Utah Jazz,2,6,17,10,-10,1020,1.049880306,0.729105508
New Orleans Pelicans,Utah Jazz,2,6,18,10,-10,1080,1.054935151,0.72552517
New Orleans Pelicans,Utah Jazz,2,6,19,10,-10,1140,1.060014988,0.721959629
New Orleans Pelicans,Utah Jazz,2,6,20,10,-10,1200,1.065120002,0.718408792
New Orleans Pelicans,Utah Jazz,2,6,21,10,-10,1260,1.07025038,0.71487257
New Orleans Pelicans,Utah Jazz,2,6,22,10,-10,1320,1.075406313,0.711350871
New Orleans Pelicans,Utah Jazz,2,6,23,10,-10,1380,1.080587992,0.707843608
New Orleans Pelicans,Utah Jazz,2,6,24,10,-10,1440,1.085795609,0.70435069
New Orleans Pelicans,Utah Jazz,2,6,25,10,-10,1500,1.091029361,0.700872031
New Orleans Pelicans,Utah Jazz,2,6,26,10,-10,1560,1.096289444,0.697407544
New Orleans Pelicans,Utah Jazz,2,6,27,10,-10,1620,1.101576058,0.693957141
New Orleans Pelicans,Utah Jazz,2,6,28,10,-10,1680,1.106889404,0.690520737
New Orleans Pelicans,Utah Jazz,2,6,29,10,-10,1740,1.112229686,0.687098248
New Orleans Pelicans,Utah Jazz,2,6,30,10,-10,1800,1.117597107,0.683689588
New Orleans Pelicans,Utah Jazz,2,6,31,10,-10,1860,1.122991877,0.680294675
New Orleans Pelicans,Utah Jazz,2,6,32,10,-10,1920,1.128414204,0.676913424
New Orleans Pelicans,Utah Jazz,2,6,33,10,-10,1980,1.133864301,0.673545755
New Orleans Pelicans,Utah Jazz,2,6,34,10,-10,2040,1.139342381,0.670191584
New Orleans Pelicans,Utah Jazz,2,6,35,10,-10,2100,1.144848659,0.666850832
New Orleans Pelicans,Utah Jazz,2,6,36,10,-10,2160,1.150383356,0.663523417
New Orleans Pelicans,Utah Jazz,2,6,37,10,-10,2220,1.15594669,0.660209261
New Orleans Pelicans,Utah Jazz,2,6,38,10,-10,2280,1.161538885,0.656908284
New Orleans Pelicans,Utah Jazz,2,6,39,10,-10,2340,1.167160166,0.653620407
New Orleans Pelicans,Utah Jazz,2,6,40,10,-10,2400,1.172810761,0.650345553
New Orleans Pelicans,Utah Jazz,2,6,41,10,-10,2460,1.178490899,0.647083644
New Orleans Pelicans,Utah Jazz,2,6,42,10,-10,2520,1.184200813,0.643834604
New Orleans Pelicans,Utah Jazz,2,6,43,10,-10,2580,1.189940737,0.640598358
New Orleans Pelicans,Utah Jazz,2,6,44,10,-10,2640,1.195710909,0.637374828
New Orleans Pelicans,Utah Jazz,2,6,45,10,-10,2700,1.201511569,0.634163942
New Orleans Pelicans,Utah Jazz,2,6,46,10,-10,2760,1.207342958,0.630965623
New Orleans Pelicans,Utah Jazz,2,6,47,10,-10,2820,1.213205322,0.6277798
New Orleans Pelicans,Utah Jazz,2,6,48,10,-10,2880,1.219098908,0.624606398
New Orleans Pelicans,Utah Jazz,2,6,6,11,-11,360,0.943924159,0.813125809
New Orleans Pelicans,Utah Jazz,2,6,7,11,-11,420,0.948469371,0.809189463
New Orleans Pelicans,Utah Jazz,2,6,8,11,-11,480,0.953035888,0.805270172
New Orleans Pelicans,Utah Jazz,2,6,9,11,-11,540,0.957623859,0.801367825
New Orleans Pelicans,Utah Jazz,2,6,10,11,-11,600,0.962233437,0.797482313
New Orleans Pelicans,Utah Jazz,2,6,11,11,-11,660,0.966864775,0.793613527
New Orleans Pelicans,Utah Jazz,2,6,12,11,-11,720,0.971518026,0.789761358
New Orleans Pelicans,Utah Jazz,2,6,13,11,-11,780,0.976193347,0.785925701
New Orleans Pelicans,Utah Jazz,2,6,14,11,-11,840,0.980890895,0.78210645
New Orleans Pelicans,Utah Jazz,2,6,15,11,-11,900,0.985610829,0.778303498
New Orleans Pelicans,Utah Jazz,2,6,16,11,-11,960,0.990353309,0.774516743
New Orleans Pelicans,Utah Jazz,2,6,17,11,-11,1020,0.995118498,0.770746081
New Orleans Pelicans,Utah Jazz,2,6,18,11,-11,1080,0.999906559,0.766991409
New Orleans Pelicans,Utah Jazz,2,6,19,11,-11,1140,1.004717657,0.763252627
New Orleans Pelicans,Utah Jazz,2,6,20,11,-11,1200,1.009551958,0.759529632
New Orleans Pelicans,Utah Jazz,2,6,21,11,-11,1260,1.014409631,0.755822327
New Orleans Pelicans,Utah Jazz,2,6,22,11,-11,1320,1.019290845,0.752130611
New Orleans Pelicans,Utah Jazz,2,6,23,11,-11,1380,1.024195773,0.748454386
New Orleans Pelicans,Utah Jazz,2,6,24,11,-11,1440,1.029124588,0.744793556
New Orleans Pelicans,Utah Jazz,2,6,25,11,-11,1500,1.034077464,0.741148023
New Orleans Pelicans,Utah Jazz,2,6,26,11,-11,1560,1.039054578,0.737517692
New Orleans Pelicans,Utah Jazz,2,6,27,11,-11,1620,1.044056108,0.733902469
New Orleans Pelicans,Utah Jazz,2,6,28,11,-11,1680,1.049082235,0.730302259
New Orleans Pelicans,Utah Jazz,2,6,29,11,-11,1740,1.05413314,0.726716968
New Orleans Pelicans,Utah Jazz,2,6,30,11,-11,1800,1.059209008,0.723146504
New Orleans Pelicans,Utah Jazz,2,6,31,11,-11,1860,1.064310023,0.719590776
New Orleans Pelicans,Utah Jazz,2,6,32,11,-11,1920,1.069436372,0.716049692
New Orleans Pelicans,Utah Jazz,2,6,33,11,-11,1980,1.074588247,0.712523162
New Orleans Pelicans,Utah Jazz,2,6,34,11,-11,2040,1.079765836,0.709011097
New Orleans Pelicans,Utah Jazz,2,6,35,11,-11,2100,1.084969333,0.705513407
New Orleans Pelicans,Utah Jazz,2,6,36,11,-11,2160,1.090198934,0.702030005
New Orleans Pelicans,Utah Jazz,2,6,37,11,-11,2220,1.095454835,0.698560804
New Orleans Pelicans,Utah Jazz,2,6,38,11,-11,2280,1.100737235,0.695105716
New Orleans Pelicans,Utah Jazz,2,6,39,11,-11,2340,1.106046335,0.691664655
New Orleans Pelicans,Utah Jazz,2,6,40,11,-11,2400,1.111382338,0.688237537
New Orleans Pelicans,Utah Jazz,2,6,41,11,-11,2460,1.116745449,0.684824277
New Orleans Pelicans,Utah Jazz,2,6,42,11,-11,2520,1.122135874,0.68142479
New Orleans Pelicans,Utah Jazz,2,6,43,11,-11,2580,1.127553824,0.678038995
New Orleans Pelicans,Utah Jazz,2,6,44,11,-11,2640,1.13299951,0.674666807
New Orleans Pelicans,Utah Jazz,2,6,45,11,-11,2700,1.138473145,0.671308146
New Orleans Pelicans,Utah Jazz,2,6,46,11,-11,2760,1.143974944,0.66796293
New Orleans Pelicans,Utah Jazz,2,6,47,11,-11,2820,1.149505126,0.664631078
New Orleans Pelicans,Utah Jazz,2,6,48,11,-11,2880,1.155063911,0.661312512
New Orleans Pelicans,Utah Jazz,2,6,6,12,-12,360,0.894609105,0.85896512
New Orleans Pelicans,Utah Jazz,2,6,7,12,-12,420,0.898926373,0.854827449
New Orleans Pelicans,Utah Jazz,2,6,8,12,-12,480,0.903263361,0.850708156
New Orleans Pelicans,Utah Jazz,2,6,9,12,-12,540,0.907620205,0.846607119
New Orleans Pelicans,Utah Jazz,2,6,10,12,-12,600,0.911997042,0.842524217
New Orleans Pelicans,Utah Jazz,2,6,11,12,-12,660,0.91639401,0.83845933
New Orleans Pelicans,Utah Jazz,2,6,12,12,-12,720,0.920811247,0.834412339
New Orleans Pelicans,Utah Jazz,2,6,13,12,-12,780,0.925248895,0.830383126
New Orleans Pelicans,Utah Jazz,2,6,14,12,-12,840,0.929707095,0.826371574
New Orleans Pelicans,Utah Jazz,2,6,15,12,-12,900,0.93418599,0.822377568
New Orleans Pelicans,Utah Jazz,2,6,16,12,-12,960,0.938685724,0.818400992
New Orleans Pelicans,Utah Jazz,2,6,17,12,-12,1020,0.943206444,0.814441733
New Orleans Pelicans,Utah Jazz,2,6,18,12,-12,1080,0.947748297,0.810499678
New Orleans Pelicans,Utah Jazz,2,6,19,12,-12,1140,0.95231143,0.806574714
New Orleans Pelicans,Utah Jazz,2,6,20,12,-12,1200,0.956895995,0.802666731
New Orleans Pelicans,Utah Jazz,2,6,21,12,-12,1260,0.961502141,0.79877562
New Orleans Pelicans,Utah Jazz,2,6,22,12,-12,1320,0.966130023,0.79490127
